"GeneName","pvalue","no_of_SNPs","pval_combination_GBJ_minP_GHC_SKAT","list_of_pvalue"
"Zm00001eb025140",1,11,"Yes","0.2859267,0.944739,0.6972154,0.726093,0.2795827,0.7640987,0.9803542,0.7468056,0.9170726,0.8110116,0.8592794"
"Zm00001eb025630",1,3,"Yes","0.8405674,0.7211637,0.3752181"
"Zm00001eb027760",1,2,"Yes","0.8700448,0.7855346"
"Zm00001eb028360",1,2,"Yes","0.3809242,0.4982323"
"Zm00001eb029560",1,4,"Yes","0.766975,0.2960022,0.9535311,0.8354182"
"Zm00001eb029570",1,4,"Yes","0.766975,0.2960022,0.9535311,0.8354182"
"Zm00001eb030790",1,10,"Yes","0.6030339,0.6899866,0.7765862,0.7366064,0.748526,0.4346773,0.7322717,0.5636399,0.4143486,0.5106139"
"Zm00001eb032540",1,3,"Yes","0.8794459,0.8170296,0.7517027"
"Zm00001eb032860",1,2,"Yes","0.9012764,0.7689298"
"Zm00001eb033900",1,5,"Yes","0.6816588,0.3256861,0.6617382,0.9258532,0.6886854"
"Zm00001eb034240",1,2,"Yes","0.5626156,0.5849967"
"Zm00001eb034570",1,2,"Yes","0.791609,0.5678853"
"Zm00001eb036940",1,8,"Yes","0.6790338,0.8451921,0.6846977,0.2606925,0.2599566,0.5762488,0.4896192,0.7801909"
"Zm00001eb037980",1,2,"Yes","0.4886376,0.7878926"
"Zm00001eb038100",1,2,"Yes","0.7651628,0.3785931"
"Zm00001eb038110",1,3,"Yes","0.7390494,0.9979435,0.8915272"
"Zm00001eb038350",1,2,"Yes","0.6420462,0.6185984"
"Zm00001eb038690",1,4,"Yes","0.5909428,0.8816325,0.9303362,0.5724295"
"Zm00001eb040030",1,2,"Yes","0.5275161,0.5741682"
"Zm00001eb041190",1,9,"Yes","0.8566778,0.8147735,0.8620571,0.5089085,0.4827129,0.8183377,0.6549459,0.5990492,0.4158445"
"Zm00001eb041340",1,3,"Yes","0.978968,0.8837234,0.2844023"
"Zm00001eb041730",1,2,"Yes","0.8585109,0.8317784"
"Zm00001eb041870",1,2,"Yes","0.9311353,0.8262176"
"Zm00001eb042060",1,2,"Yes","0.5241041,0.3712669"
"Zm00001eb042350",1,2,"Yes","0.7306827,0.985933"
"Zm00001eb042610",1,2,"Yes","0.7497195,0.5185222"
"Zm00001eb044390",1,2,"Yes","0.7096735,0.6758886"
"Zm00001eb045910",1,2,"Yes","0.9520586,0.5795427"
"Zm00001eb046650",1,2,"Yes","0.7086515,0.9747662"
"Zm00001eb047020",1,2,"Yes","0.8308689,0.8872556"
"Zm00001eb047610",1,2,"Yes","0.9780086,0.7476107"
"Zm00001eb048490",1,4,"Yes","0.7262528,0.7047317,0.5881933,0.3256561"
"Zm00001eb048520",1,3,"Yes","0.4690103,0.8740973,0.8332728"
"Zm00001eb049620",1,4,"Yes","0.9805628,0.6486538,0.5652531,0.4214714"
"Zm00001eb050650",1,3,"Yes","0.763849,0.5053073,0.9142326"
"Zm00001eb051280",1,5,"Yes","0.881973,0.7814201,0.7103681,0.6516455,0.7900785"
"Zm00001eb051870",1,2,"Yes","0.7188021,0.6031191"
"Zm00001eb052290",1,3,"Yes","0.4664434,0.6305402,0.8360391"
"Zm00001eb054050",1,2,"Yes","0.5707275,0.7304751"
"Zm00001eb054220",1,2,"Yes","0.4670198,0.5028249"
"Zm00001eb054600",1,2,"Yes","0.573827,0.6323212"
"Zm00001eb054620",1,2,"Yes","0.4825822,0.5616563"
"Zm00001eb055480",1,4,"Yes","0.4636145,0.5480763,0.4869071,0.8185573"
"Zm00001eb055770",1,2,"Yes","0.8624147,0.3204296"
"Zm00001eb056260",1,3,"Yes","0.4794686,0.2433006,0.4088241"
"Zm00001eb056500",1,3,"Yes","0.4982669,0.9989923,0.785764"
"Zm00001eb056860",1,7,"Yes","0.5172169,0.8053834,0.7728644,0.6343048,0.7051853,0.4964007,0.245235"
"Zm00001eb057300",1,4,"Yes","0.4700222,0.8106488,0.2479293,0.7083469"
"Zm00001eb058490",1,7,"Yes","0.6540052,0.2828925,0.8185982,0.8581881,0.9291296,0.4280949,0.799866"
"Zm00001eb059150",1,2,"Yes","0.9571581,0.8388152"
"Zm00001eb060250",1,3,"Yes","0.9509365,0.7892005,0.3627755"
"Zm00001eb060260",1,4,"Yes","0.2992095,0.7427317,0.9876247,0.7413614"
"Zm00001eb060990",1,8,"Yes","0.9376863,0.6503029,0.4917247,0.8646692,0.7901133,0.8604951,0.6589862,0.3743504"
"Zm00001eb061950",1,7,"Yes","0.3491508,0.4470615,0.7650621,0.5421696,0.5033366,0.8752656,0.4481507"
"Zm00001eb061960",1,2,"Yes","0.9508588,0.6392984"
"Zm00001eb062450",1,2,"Yes","0.6487858,0.7576642"
"Zm00001eb065920",1,2,"Yes","0.9006476,0.8494993"
"Zm00001eb065940",1,2,"Yes","0.5123049,0.4169992"
"Zm00001eb066970",1,2,"Yes","0.8300875,0.8795087"
"Zm00001eb067410",1,6,"Yes","0.6138648,0.3796395,0.8604874,0.5961365,0.2458606,0.7937943"
"Zm00001eb067890",1,3,"Yes","0.9484297,0.5370555,0.8895398"
"Zm00001eb067990",1,2,"Yes","0.6731624,0.4967127"
"Zm00001eb068620",1,3,"Yes","0.7452478,0.3929962,0.6870007"
"Zm00001eb069070",1,3,"Yes","0.7565756,0.8313584,0.9017617"
"Zm00001eb070310",1,6,"Yes","0.6023264,0.6574453,0.7273932,0.6419125,0.1537667,0.4801642"
"Zm00001eb070560",1,3,"Yes","0.5787276,0.8209811,0.9761976"
"Zm00001eb070580",1,7,"Yes","0.8497932,0.4906345,0.6109634,0.5954184,0.3988764,0.7411102,0.3855106"
"Zm00001eb071820",1,2,"Yes","0.5514741,0.5459709"
"Zm00001eb072860",1,4,"Yes","0.4958574,0.8449067,0.5310038,0.6602342"
"Zm00001eb073220",1,2,"Yes","0.6238362,0.6039851"
"Zm00001eb073490",1,2,"Yes","0.3263247,0.7211065"
"Zm00001eb074080",1,2,"Yes","0.9321113,0.5708591"
"Zm00001eb074430",1,12,"Yes","0.8045286,0.9945169,0.4407784,0.4013336,0.522806,0.7694311,0.3801234,0.4203248,0.7004415,0.7846268,0.1778696,0.8993066"
"Zm00001eb076250",1,2,"Yes","0.9189787,0.8167944"
"Zm00001eb076420",1,6,"Yes","0.6271359,0.5665509,0.921471,0.3246859,0.5701115,0.8609879"
"Zm00001eb076550",1,5,"Yes","0.9835146,0.8599681,0.6996602,0.4156971,0.3579977"
"Zm00001eb076970",1,6,"Yes","0.9752617,0.9880889,0.7370527,0.8744987,0.5271039,0.9137582"
"Zm00001eb076980",1,5,"Yes","0.9880889,0.7370527,0.8744987,0.5271039,0.9137582"
"Zm00001eb077720",1,4,"Yes","0.4643735,0.8748317,0.6425516,0.536667"
"Zm00001eb077860",1,7,"Yes","0.3480802,0.4841178,0.6426647,0.3817602,0.1149912,0.7010618,0.6575017"
"Zm00001eb077920",1,6,"Yes","0.6186708,0.5594847,0.7804876,0.403857,0.6284548,0.8416446"
"Zm00001eb079260",1,3,"Yes","0.8937671,0.6470753,0.8212575"
"Zm00001eb079410",1,7,"Yes","0.2801869,0.556182,0.9357893,0.3308424,0.694538,0.5591119,0.8056911"
"Zm00001eb080670",1,8,"Yes","0.5192694,0.8685528,0.2918002,0.5514091,0.6565339,0.5322061,0.7719422,0.4953735"
"Zm00001eb081120",1,7,"Yes","0.4509407,0.534737,0.9830528,0.6397391,0.1811469,0.8009075,0.8025704"
"Zm00001eb083200",1,2,"Yes","0.4091918,0.3882378"
"Zm00001eb084180",1,2,"Yes","0.3500946,0.5987527"
"Zm00001eb086540",1,2,"Yes","0.8912527,0.6136905"
"Zm00001eb087460",1,3,"Yes","0.7543402,0.6348323,0.8968676"
"Zm00001eb091610",1,3,"Yes","0.4369575,0.8111706,0.7189511"
"Zm00001eb098100",1,2,"Yes","0.7440073,0.9877557"
"Zm00001eb100310",1,2,"Yes","0.7251412,0.6859129"
"Zm00001eb101640",1,2,"Yes","0.7576298,0.8360133"
"Zm00001eb101890",1,3,"Yes","0.8165307,0.2996887,0.9088682"
"Zm00001eb102850",1,3,"Yes","0.7587086,0.71751,0.6971747"
"Zm00001eb103250",1,2,"Yes","0.7858055,0.6630443"
"Zm00001eb103740",1,4,"Yes","0.4199072,0.3781004,0.6668352,0.562508"
"Zm00001eb104290",1,5,"Yes","0.8565215,0.5938859,0.4900979,0.6663614,0.8577709"
"Zm00001eb105000",1,2,"Yes","0.3651173,0.6303915"
"Zm00001eb107400",1,2,"Yes","0.5902691,0.6259949"
"Zm00001eb107660",1,2,"Yes","0.9976614,0.9098094"
"Zm00001eb108550",1,2,"Yes","0.5877719,0.9719581"
"Zm00001eb108700",1,4,"Yes","0.6804931,0.9974756,0.7955111,0.7767184"
"Zm00001eb109580",1,3,"Yes","0.9928744,0.4917608,0.8130126"
"Zm00001eb109670",1,3,"Yes","0.3331797,0.7731199,0.8199585"
"Zm00001eb110070",1,2,"Yes","0.5934237,0.8926743"
"Zm00001eb110810",1,4,"Yes","0.305287,0.5293324,0.9353607,0.5577825"
"Zm00001eb111300",1,8,"Yes","0.5774597,0.6337379,0.6337379,0.587897,0.5774597,0.9629647,0.9584586,0.9884051"
"Zm00001eb112020",1,2,"Yes","0.811051,0.9211175"
"Zm00001eb113600",1,7,"Yes","0.4184807,0.5827445,0.6448492,0.6507275,0.8460312,0.9824772,0.8609481"
"Zm00001eb113770",1,2,"Yes","0.7260797,0.8184972"
"Zm00001eb114230",1,3,"Yes","0.5728965,0.9438371,0.6106375"
"Zm00001eb114560",1,2,"Yes","0.6860876,0.9633223"
"Zm00001eb114660",1,2,"Yes","0.9765647,0.7590769"
"Zm00001eb114980",1,2,"Yes","0.7046987,0.6574678"
"Zm00001eb115050",1,2,"Yes","0.546553,0.8934246"
"Zm00001eb115290",1,3,"Yes","0.6017971,0.800418,0.9461114"
"Zm00001eb115490",1,7,"Yes","0.3351909,0.6985162,0.1968938,0.8928144,0.7595864,0.8070351,0.4863419"
"Zm00001eb115580",1,3,"Yes","0.7424537,0.9335641,0.6158048"
"Zm00001eb118850",1,4,"Yes","0.9499348,0.8904115,0.7040201,0.9544434"
"Zm00001eb118860",1,3,"Yes","0.9339656,0.8341192,0.3402148"
"Zm00001eb118870",1,2,"Yes","0.4364807,0.4500146"
"Zm00001eb118910",1,2,"Yes","0.7952148,0.6171856"
"Zm00001eb119000",1,5,"Yes","0.5571418,0.3844756,0.9546739,0.8254315,0.9463743"
"Zm00001eb119330",1,2,"Yes","0.5309338,0.7089636"
"Zm00001eb119630",1,3,"Yes","0.9497862,0.9324026,0.6802739"
"Zm00001eb119940",1,2,"Yes","0.9013632,0.9054888"
"Zm00001eb120190",1,2,"Yes","0.9829406,0.817349"
"Zm00001eb122110",1,6,"Yes","0.4339953,0.8875244,0.4768987,0.6045031,0.5199871,0.9763775"
"Zm00001eb122460",1,4,"Yes","0.6265459,0.349323,0.870672,0.8646937"
"Zm00001eb124780",1,2,"Yes","0.6970902,0.5524749"
"Zm00001eb125260",1,2,"Yes","0.6690393,0.8694891"
"Zm00001eb126490",1,2,"Yes","0.572352,0.7242895"
"Zm00001eb126820",1,3,"Yes","0.5777262,0.8979031,0.9715536"
"Zm00001eb127540",1,2,"Yes","0.5721118,0.7293012"
"Zm00001eb132610",1,3,"Yes","0.5070993,0.7773061,0.9526244"
"Zm00001eb133110",1,2,"Yes","0.614052,0.5047345"
"Zm00001eb134600",1,3,"Yes","0.9550754,0.2764455,0.8596754"
"Zm00001eb135780",1,2,"Yes","0.9380868,0.7401901"
"Zm00001eb136640",1,2,"Yes","0.5664048,0.5255521"
"Zm00001eb136680",1,2,"Yes","0.9073162,0.8258196"
"Zm00001eb136710",1,3,"Yes","0.3860302,0.9453615,0.8435664"
"Zm00001eb136770",1,4,"Yes","0.5497185,0.4365706,0.7245423,0.7061036"
"Zm00001eb138150",1,4,"Yes","0.3613324,0.5663544,0.527192,0.590063"
"Zm00001eb138360",1,2,"Yes","0.8850456,0.6377094"
"Zm00001eb139700",1,3,"Yes","0.7684009,0.7427722,0.7667779"
"Zm00001eb140180",1,2,"Yes","0.9620887,0.4787748"
"Zm00001eb140430",1,2,"Yes","0.6966727,0.7230915"
"Zm00001eb142080",1,3,"Yes","0.2880106,0.9624532,0.4803114"
"Zm00001eb143710",1,4,"Yes","0.9183614,0.8907004,0.9891667,0.8931939"
"Zm00001eb146170",1,4,"Yes","0.9226583,0.9657816,0.9246634,0.9026751"
"Zm00001eb146490",1,2,"Yes","0.3908761,0.5997347"
"Zm00001eb147310",1,2,"Yes","0.8798276,0.9287138"
"Zm00001eb147900",1,4,"Yes","0.5903347,0.5212898,0.6276466,0.4505074"
"Zm00001eb149120",1,2,"Yes","0.8789076,0.6500032"
"Zm00001eb149310",1,2,"Yes","0.9776046,0.7117617"
"Zm00001eb149780",1,4,"Yes","0.6829274,0.3117647,0.5894308,0.5592809"
"Zm00001eb149830",1,2,"Yes","0.8471132,0.3938171"
"Zm00001eb151550",1,2,"Yes","0.8480548,0.9863772"
"Zm00001eb151620",1,4,"Yes","0.8562123,0.6017895,0.9703426,0.8665912"
"Zm00001eb151690",1,2,"Yes","0.6849373,0.9693991"
"Zm00001eb152250",1,2,"Yes","0.3394085,0.565925"
"Zm00001eb152400",1,2,"Yes","0.4385695,0.8897869"
"Zm00001eb153660",1,2,"Yes","0.7956751,0.7503815"
"Zm00001eb153830",1,3,"Yes","0.3228291,0.6359043,0.7855085"
"Zm00001eb154490",1,3,"Yes","0.7309579,0.6850095,0.3617853"
"Zm00001eb156230",1,4,"Yes","0.9158484,0.5622972,0.4290937,0.7166247"
"Zm00001eb157430",1,4,"Yes","0.9400464,0.9698847,0.6980135,0.692311"
"Zm00001eb158270",1,4,"Yes","0.9723875,0.4326108,0.5982215,0.8121333"
"Zm00001eb159060",1,4,"Yes","0.4947005,0.8318231,0.4921539,0.3808214"
"Zm00001eb159940",1,6,"Yes","0.3442284,0.4823278,0.6298636,0.8649838,0.2192062,0.5527752"
"Zm00001eb160030",1,2,"Yes","0.8799175,0.3453878"
"Zm00001eb160120",1,2,"Yes","0.9975321,0.9583275"
"Zm00001eb160260",1,3,"Yes","0.5324244,0.7323049,0.8132927"
"Zm00001eb160300",1,3,"Yes","0.8297898,0.7184384,0.4727955"
"Zm00001eb161700",1,3,"Yes","0.686199,0.3677672,0.7439044"
"Zm00001eb164920",1,9,"Yes","0.4997469,0.744749,0.886753,0.7310255,0.604021,0.7538028,0.3176295,0.691328,0.3086805"
"Zm00001eb165310",1,2,"Yes","0.6179775,0.8594509"
"Zm00001eb165420",1,2,"Yes","0.9114017,0.8938453"
"Zm00001eb165510",1,2,"Yes","0.5119282,0.5818233"
"Zm00001eb165890",1,7,"Yes","0.4776943,0.6714799,0.6513104,0.5344518,0.6111017,0.6715819,0.8674123"
"Zm00001eb165950",1,6,"Yes","0.4129028,0.8488544,0.4946929,0.9630026,0.6944254,0.2889315"
"Zm00001eb166970",1,2,"Yes","0.9966025,0.8752226"
"Zm00001eb168480",1,4,"Yes","0.3043617,0.6453702,0.7882811,0.9897541"
"Zm00001eb170170",1,3,"Yes","0.7928424,0.8663133,0.7343039"
"Zm00001eb172070",1,4,"Yes","0.9106658,0.662511,0.5175187,0.7112413"
"Zm00001eb172770",1,3,"Yes","0.7861476,0.7067654,0.3779612"
"Zm00001eb172800",1,2,"Yes","0.984461,0.982661"
"Zm00001eb172820",1,3,"Yes","0.6122191,0.8741375,0.3357373"
"Zm00001eb173100",1,2,"Yes","0.8510414,0.9019788"
"Zm00001eb173380",1,2,"Yes","0.3706892,0.6019835"
"Zm00001eb175150",1,2,"Yes","0.6501003,0.5434107"
"Zm00001eb175350",1,3,"Yes","0.7102869,0.8962825,0.6670709"
"Zm00001eb177390",1,2,"Yes","0.7162142,0.8373909"
"Zm00001eb177490",1,2,"Yes","0.4048017,0.4334707"
"Zm00001eb177530",1,4,"Yes","0.728929,0.4439424,0.7947891,0.8781238"
"Zm00001eb178060",1,2,"Yes","0.9023052,0.7715928"
"Zm00001eb184370",1,2,"Yes","0.9264699,0.7400539"
"Zm00001eb186030",1,8,"Yes","0.1732736,0.6541125,0.3919824,0.7302366,0.541293,0.7947051,0.8514155,0.7923386"
"Zm00001eb186610",1,2,"Yes","0.303813,0.6769654"
"Zm00001eb187030",1,2,"Yes","0.5727846,0.3589109"
"Zm00001eb187100",1,11,"Yes","0.8395637,0.8929954,0.5834863,0.9768539,0.3330092,0.718345,0.3900218,0.225461,0.6669317,0.5696407,0.4033938"
"Zm00001eb187260",1,3,"Yes","0.5416701,0.7773961,0.7339139"
"Zm00001eb187610",1,6,"Yes","0.9931662,0.8535195,0.8087207,0.5847058,0.4598326,0.2429455"
"Zm00001eb188880",1,3,"Yes","0.7818799,0.9892313,0.3090542"
"Zm00001eb188900",1,5,"Yes","0.7416279,0.3570287,0.817573,0.8523311,0.8843105"
"Zm00001eb189920",1,7,"Yes","0.1810018,0.6019987,0.5078558,0.3839893,0.2805894,0.8910525,0.7324057"
"Zm00001eb190120",1,4,"Yes","0.4724339,0.5859836,0.5352568,0.3603897"
"Zm00001eb194990",1,2,"Yes","0.617289,0.6748892"
"Zm00001eb195480",1,2,"Yes","0.7216832,0.5407312"
"Zm00001eb196310",1,2,"Yes","0.4624889,0.756644"
"Zm00001eb196350",1,3,"Yes","0.5930043,0.429089,0.5595631"
"Zm00001eb197640",1,8,"Yes","0.902054,0.8815927,0.843058,0.94039,0.6858718,0.5507717,0.6850535,0.900028"
"Zm00001eb198000",1,2,"Yes","0.8802898,0.6954719"
"Zm00001eb201180",1,2,"Yes","0.6429237,0.5984606"
"Zm00001eb202120",1,2,"Yes","0.5382808,0.8491386"
"Zm00001eb202450",1,6,"Yes","0.8859292,0.6588105,0.8120185,0.9348982,0.9550603,0.6555881"
"Zm00001eb202950",1,2,"Yes","0.3951082,0.9126013"
"Zm00001eb203110",1,2,"Yes","0.896331,0.6505372"
"Zm00001eb203560",1,2,"Yes","0.8274723,0.9881193"
"Zm00001eb203570",1,3,"Yes","0.7149324,0.7348062,0.9913658"
"Zm00001eb204560",1,13,"Yes","0.3925904,0.1323481,0.5926524,0.599999,0.7502426,0.6034075,0.198669,0.5434794,0.910405,0.8741876,0.5787151,0.9946496,0.9241778"
"Zm00001eb205270",1,5,"Yes","0.8124284,0.7610054,0.6973017,0.257521,0.5609401"
"Zm00001eb210640",1,2,"Yes","0.3328132,0.3130816"
"Zm00001eb210650",1,2,"Yes","0.4041937,0.5018631"
"Zm00001eb210720",1,2,"Yes","0.6597952,0.5930362"
"Zm00001eb211180",1,2,"Yes","0.5342327,0.4526199"
"Zm00001eb211300",1,2,"Yes","0.7351445,0.6363291"
"Zm00001eb211320",1,2,"Yes","0.5607273,0.9747843"
"Zm00001eb211420",1,4,"Yes","0.4660338,0.6488963,0.980972,0.4782402"
"Zm00001eb212160",1,16,"Yes","0.4591476,0.8887784,0.3913261,0.3287819,0.3331924,0.1446394,0.217956,0.6141182,0.9215462,0.4367622,0.5168811,0.9980082,0.6034402,0.6303035,0.8610633,0.7379526"
"Zm00001eb212170",1,5,"Yes","0.9108243,0.2681957,0.5465255,0.8897239,0.9782237"
"Zm00001eb212250",1,2,"Yes","0.7973209,0.6269561"
"Zm00001eb212410",1,2,"Yes","0.9412666,0.8708164"
"Zm00001eb212480",1,10,"Yes","0.6347661,0.6896833,0.7502858,0.8251183,0.316001,0.4029327,0.6439891,0.9485993,0.6226653,0.2224309"
"Zm00001eb212640",1,2,"Yes","0.9729299,0.6939204"
"Zm00001eb212910",1,2,"Yes","0.5045435,0.5268637"
"Zm00001eb213240",1,7,"Yes","0.8247937,0.1758094,0.4283613,0.6603936,0.9790769,0.9115913,0.44037"
"Zm00001eb213320",1,2,"Yes","0.7161404,0.7164271"
"Zm00001eb213420",1,2,"Yes","0.9765967,0.8455966"
"Zm00001eb214040",1,2,"Yes","0.2797434,0.3201718"
"Zm00001eb214360",1,3,"Yes","0.6869791,0.4117276,0.9455614"
"Zm00001eb214440",1,2,"Yes","0.6131428,0.9292805"
"Zm00001eb214540",1,2,"Yes","0.9721197,0.8814654"
"Zm00001eb214570",1,6,"Yes","0.6031905,0.7231511,0.9714376,0.3417157,0.6427084,0.4696823"
"Zm00001eb214830",1,2,"Yes","0.8077731,0.5204187"
"Zm00001eb214870",1,8,"Yes","0.6565699,0.5772766,0.3365616,0.3561154,0.9697125,0.7504384,0.7294086,0.7994457"
"Zm00001eb215080",1,2,"Yes","0.6164129,0.6737464"
"Zm00001eb215180",1,2,"Yes","0.6609205,0.6059702"
"Zm00001eb215210",1,3,"Yes","0.757408,0.6813429,0.4870168"
"Zm00001eb215320",1,3,"Yes","0.7901275,0.8199638,0.7876512"
"Zm00001eb216280",1,3,"Yes","0.9651341,0.7098992,0.436421"
"Zm00001eb216690",1,6,"Yes","0.4843322,0.6153427,0.9960549,0.3827353,0.6909427,0.9848281"
"Zm00001eb217180",1,7,"Yes","0.8099725,0.882789,0.8219886,0.8048858,0.8614196,0.7987005,0.9170531"
"Zm00001eb217990",1,2,"Yes","0.4010025,0.7982608"
"Zm00001eb218400",1,7,"Yes","0.8109628,0.5330574,0.4929823,0.9704439,0.4876914,0.418653,0.7398618"
"Zm00001eb219180",1,4,"Yes","0.3686846,0.5323028,0.913339,0.5547279"
"Zm00001eb219390",1,3,"Yes","0.9338852,0.8373776,0.9486039"
"Zm00001eb221120",1,3,"Yes","0.6428168,0.9609572,0.2727698"
"Zm00001eb221480",1,6,"Yes","0.918601,0.2141276,0.6657756,0.9714325,0.9581262,0.8966753"
"Zm00001eb223050",1,3,"Yes","0.3443323,0.2807711,0.725651"
"Zm00001eb226810",1,3,"Yes","0.8052382,0.7684021,0.3668328"
"Zm00001eb227730",1,4,"Yes","0.8973874,0.7958982,0.9360173,0.5081588"
"Zm00001eb228540",1,2,"Yes","0.6944764,0.7184643"
"Zm00001eb228970",1,3,"Yes","0.3705394,0.8786239,0.9595982"
"Zm00001eb231720",1,2,"Yes","0.8273571,0.9309939"
"Zm00001eb232000",1,4,"Yes","0.7070337,0.5399158,0.7742148,0.8136833"
"Zm00001eb232500",1,2,"Yes","0.7477843,0.6500833"
"Zm00001eb233300",1,2,"Yes","0.7484645,0.6096021"
"Zm00001eb235200",1,2,"Yes","0.9576782,0.5118013"
"Zm00001eb237050",1,4,"Yes","0.7167641,0.5871821,0.9966318,0.9308106"
"Zm00001eb238780",1,3,"Yes","0.3648041,0.8999948,0.5501663"
"Zm00001eb240190",1,2,"Yes","0.8688085,0.7740975"
"Zm00001eb241240",1,3,"Yes","0.9258305,0.3445026,0.9553796"
"Zm00001eb242510",1,3,"Yes","0.9198425,0.4885164,0.5550941"
"Zm00001eb242540",1,8,"Yes","0.7564431,0.8042007,0.5737874,0.8967245,0.9107326,0.7837357,0.6649633,0.8161186"
"Zm00001eb243430",1,10,"Yes","0.4481704,0.984199,0.5591793,0.4867072,0.6096883,0.5518915,0.9203526,0.6708961,0.1701005,0.9967309"
"Zm00001eb244590",1,3,"Yes","0.4652837,0.8052093,0.7732504"
"Zm00001eb246460",1,2,"Yes","0.9374149,0.906266"
"Zm00001eb246470",1,2,"Yes","0.5616708,0.5946526"
"Zm00001eb246700",1,5,"Yes","0.4868825,0.7007309,0.9528449,0.9730932,0.5020299"
"Zm00001eb247940",1,16,"Yes","0.7814481,0.9844121,0.5629998,0.446153,0.9093073,0.8884048,0.1194118,0.1522208,0.5021335,0.8463918,0.3550856,0.9038104,0.527417,0.9825178,0.9277112,0.3577205"
"Zm00001eb248220",1,2,"Yes","0.5511255,0.4514016"
"Zm00001eb248670",1,4,"Yes","0.4899407,0.6018583,0.5108508,0.4956449"
"Zm00001eb249420",1,6,"Yes","0.7166422,0.4803373,0.3063326,0.1841554,0.5521298,0.8925829"
"Zm00001eb249440",1,2,"Yes","0.4359448,0.7989838"
"Zm00001eb250930",1,5,"Yes","0.4591316,0.2319869,0.9961146,0.7261602,0.9883414"
"Zm00001eb251370",1,4,"Yes","0.6867556,0.6028877,0.5172833,0.3742195"
"Zm00001eb252790",1,6,"Yes","0.5583683,0.7775003,0.8784348,0.7368157,0.564058,0.2564408"
"Zm00001eb253000",1,5,"Yes","0.322261,0.679873,0.5561853,0.5750109,0.2833659"
"Zm00001eb253620",1,8,"Yes","0.599594,0.5166625,0.6588111,0.4829593,0.5087641,0.2734999,0.4421292,0.7338733"
"Zm00001eb253700",1,9,"Yes","0.7036357,0.8341416,0.118951,0.883178,0.6178578,0.7326663,0.9770547,0.8634008,0.4886863"
"Zm00001eb254420",1,3,"Yes","0.9704139,0.5016929,0.8717486"
"Zm00001eb255020",1,3,"Yes","0.5968358,0.5996593,0.831144"
"Zm00001eb260040",1,3,"Yes","0.4514062,0.9842865,0.8016061"
"Zm00001eb264500",1,3,"Yes","0.9359975,0.3404711,0.9516988"
"Zm00001eb264810",1,4,"Yes","0.8618391,0.508353,0.8948511,0.986727"
"Zm00001eb265410",1,2,"Yes","0.556104,0.5883853"
"Zm00001eb265430",1,3,"Yes","0.8070257,0.7746203,0.8064576"
"Zm00001eb271050",1,2,"Yes","0.4252962,0.6267461"
"Zm00001eb271240",1,3,"Yes","0.8259925,0.7267387,0.7449166"
"Zm00001eb271250",1,2,"Yes","0.8259925,0.7267387"
"Zm00001eb272510",1,2,"Yes","0.3155804,0.729997"
"Zm00001eb272690",1,3,"Yes","0.7861294,0.8383556,0.7982532"
"Zm00001eb272760",1,2,"Yes","0.9563815,0.6051926"
"Zm00001eb272770",1,3,"Yes","0.8249454,0.3816812,0.8629237"
"Zm00001eb275130",1,3,"Yes","0.6450758,0.7303081,0.3840936"
"Zm00001eb278240",1,2,"Yes","0.718075,0.7599608"
"Zm00001eb279020",1,3,"Yes","0.6033879,0.549765,0.7254711"
"Zm00001eb279300",1,7,"Yes","0.3130922,0.6006592,0.9137107,0.3703883,0.849319,0.7915941,0.6540597"
"Zm00001eb280470",1,2,"Yes","0.4138038,0.5678347"
"Zm00001eb281570",1,3,"Yes","0.675863,0.5945986,0.6161265"
"Zm00001eb282420",1,2,"Yes","0.7337949,0.5539064"
"Zm00001eb283430",1,3,"Yes","0.3920542,0.6920994,0.6796154"
"Zm00001eb283470",1,2,"Yes","0.8716761,0.6437275"
"Zm00001eb284320",1,7,"Yes","0.5797605,0.4684723,0.998434,0.7447936,0.5939436,0.2331168,0.3000973"
"Zm00001eb284360",1,2,"Yes","0.5269856,0.9080413"
"Zm00001eb285140",1,11,"Yes","0.2785287,0.5263844,0.9524915,0.6900925,0.3122612,0.5743564,0.8982198,0.8817267,0.3411832,0.8619947,0.9255345"
"Zm00001eb285800",1,4,"Yes","0.4179048,0.5291471,0.5562142,0.7602993"
"Zm00001eb285840",1,3,"Yes","0.7902686,0.839116,0.4637128"
"Zm00001eb286480",1,2,"Yes","0.6027389,0.8722458"
"Zm00001eb287330",1,2,"Yes","0.6626132,0.8058985"
"Zm00001eb287600",1,2,"Yes","0.688479,0.99965"
"Zm00001eb287970",1,2,"Yes","0.5043538,0.7033635"
"Zm00001eb288390",1,10,"Yes","0.6059129,0.3847004,0.4578679,0.1491342,0.5916586,0.5180503,0.9565696,0.7278252,0.9205621,0.498136"
"Zm00001eb289210",1,6,"Yes","0.932,0.6918149,0.6311021,0.4668551,0.4842266,0.5749244"
"Zm00001eb289340",1,8,"Yes","0.9239009,0.8928999,0.7912171,0.6307377,0.9143291,0.5089175,0.9680505,0.4550903"
"Zm00001eb289600",1,3,"Yes","0.8229462,0.6739774,0.6259444"
"Zm00001eb289920",1,3,"Yes","0.7414683,0.9666904,0.7811074"
"Zm00001eb289960",1,2,"Yes","0.3486423,0.4254984"
"Zm00001eb290120",1,2,"Yes","0.3718162,0.8541071"
